Project Title : exSitu_35Zr39Ti25Nb 
Material : 35Zr39Ti25Nb 
Informations :  
Date : 17/05/2019 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.210000 
Total Length(mm) : 50.000000 
Gauge Length(mm) : 5.100000 
Thickness(mm) : 0.950000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
123.800000 	5.000000 	5.000000 	-253.800000 	795.772134 	4.974714 	3.121460 	379.029356 	-4.976471 	1.377600 	
123.900000 	5.000000 	5.000000 	-253.000000 	797.615932 	4.975012 	3.122997 	379.907565 	-4.960784 	1.377600 	
124.000000 	5.000000 	5.000000 	-252.200000 	799.321693 	4.972030 	3.124418 	380.720025 	-4.945098 	1.377600 	
124.100000 	5.000000 	5.000000 	-251.400000 	801.362690 	4.969122 	3.126119 	381.692160 	-4.929412 	1.377600 	
124.200000 	5.000000 	5.000000 	-250.600000 	803.472705 	4.970539 	3.127877 	382.697169 	-4.913725 	1.377600 	
124.300000 	5.000000 	5.000000 	-249.700000 	805.661600 	4.972254 	3.129701 	383.739748 	-4.896078 	1.377600 	
124.400000 	5.000000 	5.000000 	-248.800000 	807.495539 	4.975609 	3.131230 	384.613260 	-4.878431 	1.377600 	
124.500000 	5.000000 	5.000000 	-247.900000 	809.122421 	4.977025 	3.132586 	385.388150 	-4.860784 	1.377600 	
124.600000 	5.000000 	5.000000 	-247.100000 	810.670423 	4.976802 	3.133876 	386.125469 	-4.845098 	1.377600 	
124.700000 	5.000000 	5.000000 	-246.200000 	812.326884 	4.974118 	3.135256 	386.914448 	-4.827451 	1.377600 	
124.800000 	5.000000 	5.000000 	-245.300000 	814.180543 	4.976429 	3.136801 	387.797353 	-4.809804 	1.377600 	
124.900000 	5.000000 	5.000000 	-244.500000 	816.053922 	4.978218 	3.138362 	388.689651 	-4.794118 	1.377600 	
125.000000 	5.000000 	5.000000 	-243.600000 	817.868141 	4.975087 	3.139874 	389.553770 	-4.776471 	1.377600 	
125.100000 	5.000000 	5.000000 	-242.700000 	819.711940 	4.976429 	3.141410 	390.431979 	-4.758824 	1.377600 	
125.200000 	5.000000 	5.000000 	-241.900000 	821.250082 	4.969421 	3.142692 	391.164602 	-4.743137 	1.377600 	
125.300000 	5.000000 	5.000000 	-241.000000 	823.143180 	4.971508 	3.144269 	392.066292 	-4.725490 	1.377600 	
125.400000 	5.000000 	5.000000 	-240.200000 	825.144737 	4.974118 	3.145937 	393.019642 	-4.709804 	1.377600 	
125.500000 	5.000000 	5.000000 	-239.400000 	826.949097 	4.974565 	3.147441 	393.879065 	-4.694118 	1.377600 	
125.600000 	5.000000 	5.000000 	-238.500000 	828.960514 	4.978665 	3.149117 	394.837111 	-4.676471 	1.377600 	
125.700000 	5.000000 	5.000000 	-237.700000 	830.636694 	4.974043 	3.150514 	395.635482 	-4.660784 	1.377600 	
125.800000 	5.000000 	5.000000 	-236.800000 	832.155117 	4.969868 	3.151779 	396.358713 	-4.643137 	1.377600 	
125.900000 	5.000000 	5.000000 	-236.000000 	833.742559 	4.967482 	3.153102 	397.114817 	-4.627451 	1.377600 	
126.000000 	5.000000 	5.000000 	-235.100000 	835.665237 	4.967482 	3.154705 	398.030596 	-4.609804 	1.377600 	
126.100000 	5.000000 	5.000000 	-234.200000 	837.558335 	4.965842 	3.156282 	398.932286 	-4.592157 	1.377600 	
126.200000 	5.000000 	5.000000 	-233.400000 	839.717650 	4.968750 	3.158082 	399.960777 	-4.576471 	1.377600 	
126.300000 	5.000000 	5.000000 	-232.600000 	841.660048 	4.970688 	3.159700 	400.885948 	-4.560784 	1.377600 	
126.400000 	5.000000 	5.000000 	-231.800000 	843.365808 	4.971135 	3.161122 	401.698408 	-4.545098 	1.377600 	
126.500000 	5.000000 	5.000000 	-230.900000 	845.150448 	4.972626 	3.162609 	402.548439 	-4.527451 	1.377600 	
126.600000 	5.000000 	5.000000 	-230.200000 	846.984387 	4.973074 	3.164137 	403.421951 	-4.513725 	1.377600 	
126.700000 	5.000000 	5.000000 	-229.400000 	848.877485 	4.973447 	3.165715 	404.323641 	-4.498039 	1.377600 	
126.800000 	5.000000 	5.000000 	-228.500000 	850.721284 	4.970837 	3.167251 	405.201850 	-4.480392 	1.377600 	
126.900000 	5.000000 	5.000000 	-227.700000 	852.663682 	4.974639 	3.168870 	406.127021 	-4.464706 	1.377600 	
127.000000 	5.000000 	5.000000 	-226.900000 	854.379302 	4.975683 	3.170300 	406.944178 	-4.449020 	1.377600 	
127.100000 	5.000000 	5.000000 	-226.000000 	856.124502 	4.976131 	3.171754 	407.775424 	-4.431373 	1.377600 	
127.200000 	5.000000 	5.000000 	-225.100000 	857.938721 	4.977100 	3.173266 	408.639543 	-4.413725 	1.377600 	
127.300000 	5.000000 	5.000000 	-224.200000 	859.516303 	4.971061 	3.174580 	409.390952 	-4.396078 	1.377600 	
127.400000 	5.000000 	5.000000 	-223.300000 	861.202343 	4.968153 	3.175985 	410.194019 	-4.378431 	1.377600 	
127.500000 	5.000000 	5.000000 	-222.400000 	862.848944 	4.967780 	3.177358 	410.978302 	-4.360784 	1.377600 	
127.600000 	5.000000 	5.000000 	-221.600000 	864.584284 	4.969197 	3.178804 	411.804851 	-4.345098 	1.377600 	
127.700000 	5.000000 	5.000000 	-220.700000 	866.516822 	4.973372 	3.180414 	412.725326 	-4.327451 	1.377600 	
127.800000 	5.000000 	5.000000 	-219.800000 	868.202863 	4.977398 	3.181819 	413.528394 	-4.309804 	1.377600 	
127.900000 	5.000000 	5.000000 	-218.900000 	870.056521 	4.974938 	3.183364 	414.411299 	-4.292157 	1.377600 	
128.000000 	5.000000 	5.000000 	-218.000000 	871.782002 	4.979113 	3.184802 	415.233152 	-4.274510 	1.377600 	
128.100000 	5.000000 	5.000000 	-217.200000 	873.517342 	4.974639 	3.186248 	416.059701 	-4.258824 	1.377600 	
128.200000 	5.000000 	5.000000 	-216.400000 	875.321701 	4.973074 	3.187752 	416.919124 	-4.243137 	1.377600 	
128.300000 	5.000000 	5.000000 	-215.500000 	877.037321 	4.973223 	3.189181 	417.736281 	-4.225490 	1.377600 	
128.400000 	5.000000 	5.000000 	-214.600000 	878.713502 	4.968973 	3.190578 	418.534652 	-4.207843 	1.377600 	
128.500000 	5.000000 	5.000000 	-213.700000 	880.241784 	4.972552 	3.191852 	419.262579 	-4.190196 	1.377600 	
128.600000 	5.000000 	5.000000 	-212.900000 	881.937685 	4.970912 	3.193265 	420.070343 	-4.174510 	1.377600 	
128.700000 	5.000000 	5.000000 	-212.100000 	883.564566 	4.972328 	3.194621 	420.845233 	-4.158824 	1.377600 	
128.800000 	5.000000 	5.000000 	-211.100000 	885.457664 	4.970688 	3.196198 	421.746923 	-4.139216 	1.377600 	
128.900000 	5.000000 	5.000000 	-210.300000 	887.104265 	4.971284 	3.197570 	422.531205 	-4.123529 	1.377600 	
129.000000 	5.000000 	5.000000 	-209.500000 	888.948064 	4.971434 	3.199107 	423.409414 	-4.107843 	1.377600 	
129.100000 	5.000000 	5.000000 	-208.700000 	890.831302 	4.969048 	3.200676 	424.306407 	-4.092157 	1.377600 	
129.200000 	5.000000 	5.000000 	-207.800000 	892.408884 	4.969570 	3.201991 	425.057816 	-4.074510 	1.377600 	
129.300000 	5.000000 	5.000000 	-207.000000 	894.085064 	4.967631 	3.203388 	425.856187 	-4.058824 	1.377600 	
129.400000 	5.000000 	5.000000 	-206.200000 	895.672506 	4.970390 	3.204711 	426.612292 	-4.043137 	1.377600 	
129.500000 	5.000000 	5.000000 	-205.400000 	897.131769 	4.971583 	3.205927 	427.307344 	-4.027451 	1.377600 	
129.600000 	5.000000 	5.000000 	-204.600000 	898.630472 	4.974192 	3.207176 	428.021182 	-4.011765 	1.377600 	
129.700000 	5.000000 	5.000000 	-203.800000 	900.316512 	4.977920 	3.208581 	428.824250 	-3.996078 	1.377600 	
129.800000 	5.000000 	5.000000 	-203.000000 	901.943394 	4.973894 	3.209936 	429.599140 	-3.980392 	1.377600 	
129.900000 	5.000000 	5.000000 	-202.200000 	903.580135 	4.978218 	3.211300 	430.378726 	-3.964706 	1.377600 	
130.000000 	5.000000 	5.000000 	-201.300000 	905.157716 	4.974267 	3.212615 	431.130134 	-3.947059 	1.377600 	
130.100000 	5.000000 	5.000000 	-200.600000 	906.745158 	4.975012 	3.213938 	431.886239 	-3.933333 	1.377600 	
130.200000 	5.000000 	5.000000 	-199.800000 	908.263580 	4.978665 	3.215203 	432.609469 	-3.917647 	1.377600 	
130.300000 	5.000000 	5.000000 	-199.000000 	909.890462 	4.976354 	3.216559 	433.384359 	-3.901961 	1.377600 	
130.400000 	5.000000 	5.000000 	-198.300000 	911.596222 	4.979933 	3.217980 	434.196819 	-3.888235 	1.377600 	
130.500000 	5.000000 	5.000000 	-197.400000 	913.232963 	4.977994 	3.219344 	434.976405 	-3.870588 	1.377600 	
130.600000 	5.000000 	5.000000 	-196.600000 	914.948583 	4.976951 	3.220774 	435.793562 	-3.854902 	1.377600 	
130.700000 	5.000000 	5.000000 	-195.800000 	916.841681 	4.977845 	3.222352 	436.695252 	-3.839216 	1.377600 	
130.800000 	5.000000 	5.000000 	-195.000000 	918.626321 	4.978516 	3.223839 	437.545282 	-3.823529 	1.377600 	
130.900000 	5.000000 	5.000000 	-194.200000 	920.608158 	4.976131 	3.225490 	438.489239 	-3.807843 	1.377600 	
131.000000 	5.000000 	5.000000 	-193.300000 	922.047701 	4.975907 	3.226690 	439.174899 	-3.790196 	1.377600 	
131.100000 	5.000000 	5.000000 	-192.600000 	923.664722 	4.972626 	3.228037 	439.945093 	-3.776471 	1.377600 	
131.200000 	5.000000 	5.000000 	-191.700000 	925.400062 	4.972030 	3.229484 	440.771642 	-3.758824 	1.377600 	
131.300000 	5.000000 	5.000000 	-190.800000 	926.898765 	4.971732 	3.230732 	441.485480 	-3.741176 	1.377600 	
131.400000 	5.000000 	5.000000 	-190.000000 	928.969341 	4.972701 	3.232458 	442.471703 	-3.725490 	1.377600 	
131.500000 	5.000000 	5.000000 	-189.200000 	930.615942 	4.972552 	3.233830 	443.255986 	-3.709804 	1.377600 	
131.600000 	5.000000 	5.000000 	-188.300000 	932.104784 	4.964351 	3.235071 	443.965127 	-3.692157 	1.377600 	
131.700000 	5.000000 	5.000000 	-187.500000 	933.830264 	4.964500 	3.236509 	444.786980 	-3.676471 	1.377600 	
131.800000 	5.000000 	5.000000 	-186.700000 	935.328967 	4.964649 	3.237758 	445.500818 	-3.660784 	1.377600 	
131.900000 	5.000000 	5.000000 	-185.900000 	936.867109 	4.964574 	3.239039 	446.233441 	-3.645098 	1.377600 	
132.000000 	5.000000 	5.000000 	-185.100000 	938.592589 	4.973968 	3.240477 	447.055294 	-3.629412 	1.377600 	
132.100000 	5.000000 	5.000000 	-184.300000 	939.963113 	4.976802 	3.241619 	447.708080 	-3.613725 	1.377600 	
132.200000 	5.000000 	5.000000 	-183.400000 	941.649154 	4.972925 	3.243024 	448.511147 	-3.596078 	1.377600 	
132.300000 	5.000000 	5.000000 	-182.500000 	943.532392 	4.978964 	3.244594 	449.408141 	-3.578431 	1.377600 	
132.400000 	5.000000 	5.000000 	-181.700000 	945.238152 	4.975087 	3.246015 	450.220601 	-3.562745 	1.377600 	
132.500000 	5.000000 	5.000000 	-180.800000 	947.367887 	4.972776 	3.247790 	451.235002 	-3.545098 	1.377600 	
132.600000 	5.000000 	5.000000 	-180.000000 	949.113087 	4.974938 	3.249244 	452.066248 	-3.529412 	1.377600 	
132.700000 	5.000000 	5.000000 	-179.200000 	950.808987 	4.969048 	3.250658 	452.874012 	-3.513725 	1.377600 	
132.800000 	5.000000 	5.000000 	-178.300000 	952.623206 	4.972552 	3.252169 	453.738131 	-3.496078 	1.377600 	
132.900000 	5.000000 	5.000000 	-177.500000 	954.309247 	4.974714 	3.253575 	454.541199 	-3.480392 	1.377600 	
133.000000 	5.000000 	5.000000 	-176.600000 	956.153045 	4.976652 	3.255111 	455.419407 	-3.462745 	1.377600 	
133.100000 	5.000000 	5.000000 	-175.700000 	957.750346 	4.978442 	3.256442 	456.180208 	-3.445098 	1.377600 	
133.200000 	5.000000 	5.000000 	-174.800000 	959.387087 	4.975310 	3.257806 	456.959794 	-3.427451 	1.377600 	
133.300000 	5.000000 	5.000000 	-174.000000 	960.836491 	4.977920 	3.259014 	457.650150 	-3.411765 	1.377600 	
133.400000 	5.000000 	5.000000 	-173.100000 	962.443652 	4.973894 	3.260353 	458.415647 	-3.394118 	1.377600 	
133.500000 	5.000000 	5.000000 	-172.300000 	964.070533 	4.974789 	3.261709 	459.190537 	-3.378431 	1.377600 	
133.600000 	5.000000 	5.000000 	-171.300000 	965.648115 	4.976280 	3.263024 	459.941946 	-3.358824 	1.377600 	
133.700000 	5.000000 	5.000000 	-170.500000 	967.708831 	4.974938 	3.264741 	460.923473 	-3.343137 	1.377600 	
133.800000 	5.000000 	5.000000 	-169.700000 	969.592069 	4.975758 	3.266310 	461.820466 	-3.327451 	1.377600 	
133.900000 	5.000000 	5.000000 	-168.800000 	971.218950 	4.976876 	3.267666 	462.595356 	-3.309804 	1.377600 	
134.000000 	5.000000 	5.000000 	-168.000000 	972.934570 	4.976429 	3.269096 	463.412512 	-3.294118 	1.377600 	
134.100000 	5.000000 	5.000000 	-167.100000 	974.383973 	4.970092 	3.270303 	464.102869 	-3.276471 	1.377600 	
134.200000 	5.000000 	5.000000 	-166.300000 	975.715057 	4.976802 	3.271413 	464.736869 	-3.260784 	1.377600 	
134.300000 	5.000000 	5.000000 	-165.500000 	977.519416 	4.972105 	3.272916 	465.596293 	-3.245098 	1.377600 	
134.400000 	5.000000 	5.000000 	-164.600000 	979.274476 	4.972925 	3.274379 	466.432234 	-3.227451 	1.377600 	
134.500000 	5.000000 	5.000000 	-163.800000 	980.871777 	4.973148 	3.275710 	467.193035 	-3.211765 	1.377600 	
134.600000 	5.000000 	5.000000 	-163.100000 	982.429639 	4.971806 	3.277008 	467.935051 	-3.198039 	1.377600 	
134.700000 	5.000000 	5.000000 	-162.200000 	983.869182 	4.971806 	3.278208 	468.620711 	-3.180392 	1.377600 	
134.800000 	5.000000 	5.000000 	-161.400000 	985.574942 	4.973745 	3.279629 	469.433171 	-3.164706 	1.377600 	
134.900000 	5.000000 	5.000000 	-160.500000 	987.251123 	4.979187 	3.281026 	470.231542 	-3.147059 	1.377600 	
135.000000 	5.000000 	5.000000 	-159.700000 	989.351278 	4.975310 	3.282776 	471.231854 	-3.131373 	1.377600 	
135.100000 	5.000000 	5.000000 	-158.900000 	991.135917 	4.979113 	3.284263 	472.081885 	-3.115686 	1.377600 	
135.200000 	5.000000 	5.000000 	-158.000000 	992.762798 	4.973745 	3.285619 	472.856775 	-3.098039 	1.377600 	
135.300000 	5.000000 	5.000000 	-157.100000 	994.646036 	4.974863 	3.287189 	473.753768 	-3.080392 	1.377600 	
135.400000 	5.000000 	5.000000 	-156.200000 	996.174319 	4.974267 	3.288462 	474.481695 	-3.062745 	1.377600 	
135.500000 	5.000000 	5.000000 	-155.300000 	997.988537 	4.970688 	3.289974 	475.345814 	-3.045098 	1.377600 	
135.600000 	5.000000 	5.000000 	-154.400000 	999.842196 	4.975609 	3.291519 	476.228719 	-3.027451 	1.377600 	
135.700000 	5.000000 	5.000000 	-153.600000 	1001.271879 	4.972030 	3.292710 	476.909683 	-3.011765 	1.377600 	
135.800000 	5.000000 	5.000000 	-152.700000 	1002.918480 	4.974639 	3.294082 	477.693965 	-2.994118 	1.377600 	
135.900000 	5.000000 	5.000000 	-151.800000 	1004.525641 	4.972179 	3.295422 	478.459462 	-2.976471 	1.377600 	
136.000000 	5.000000 	5.000000 	-150.900000 	1006.201821 	4.969495 	3.296818 	479.257833 	-2.958824 	1.377600 	
136.100000 	5.000000 	5.000000 	-150.000000 	1007.966741 	4.970166 	3.298289 	480.098471 	-2.941176 	1.377600 	
136.200000 	5.000000 	5.000000 	-149.100000 	1009.426004 	4.969868 	3.299505 	480.793524 	-2.923529 	1.377600 	
136.300000 	5.000000 	5.000000 	-148.200000 	1010.924706 	4.974938 	3.300754 	481.507362 	-2.905882 	1.377600 	
136.400000 	5.000000 	5.000000 	-147.300000 	1012.403689 	4.974267 	3.301987 	482.211807 	-2.888235 	1.377600 	
136.500000 	5.000000 	5.000000 	-146.400000 	1013.922111 	4.974714 	3.303252 	482.935037 	-2.870588 	1.377600 	
136.600000 	5.000000 	5.000000 	-145.500000 	1015.736330 	4.970688 	3.304764 	483.799157 	-2.852941 	1.377600 	
136.700000 	5.000000 	5.000000 	-144.600000 	1017.491389 	4.970464 	3.306226 	484.635098 	-2.835294 	1.377600 	
136.800000 	5.000000 	5.000000 	-143.700000 	1019.167570 	4.970315 	3.307623 	485.433470 	-2.817647 	1.377600 	
136.900000 	5.000000 	5.000000 	-142.900000 	1020.833890 	4.968973 	3.309012 	486.227145 	-2.801961 	1.377600 	
137.000000 	5.000000 	5.000000 	-142.000000 	1022.253713 	4.970017 	3.310195 	486.903412 	-2.784314 	1.377600 	
137.100000 	5.000000 	5.000000 	-141.200000 	1023.653817 	4.970166 	3.311362 	487.570287 	-2.768627 	1.377600 	
137.200000 	5.000000 	5.000000 	-140.300000 	1024.827143 	4.971806 	3.312339 	488.129147 	-2.750980 	1.377600 	
137.300000 	5.000000 	5.000000 	-139.500000 	1026.138508 	4.971359 	3.313432 	488.753755 	-2.735294 	1.377600 	
137.400000 	5.000000 	5.000000 	-138.600000 	1027.578051 	4.974863 	3.314632 	489.439415 	-2.717647 	1.377600 	
137.500000 	5.000000 	5.000000 	-137.800000 	1029.204932 	4.974341 	3.315988 	490.214304 	-2.701961 	1.377600 	
137.600000 	5.000000 	5.000000 	-136.900000 	1031.216348 	4.974490 	3.317664 	491.172350 	-2.684314 	1.377600 	
137.700000 	5.000000 	5.000000 	-136.000000 	1033.139026 	4.974267 	3.319266 	492.088128 	-2.666667 	1.377600 	
137.800000 	5.000000 	5.000000 	-135.100000 	1034.736327 	4.971657 	3.320597 	492.848929 	-2.649020 	1.377600 	
137.900000 	5.000000 	5.000000 	-134.300000 	1036.353348 	4.973447 	3.321945 	493.619123 	-2.633333 	1.377600 	
138.000000 	5.000000 	5.000000 	-133.400000 	1037.211158 	4.974192 	3.322659 	494.027701 	-2.615686 	1.377600 	
138.100000 	5.000000 	5.000000 	-132.600000 	1038.502803 	4.976802 	3.323736 	494.642916 	-2.600000 	1.377600 	
138.200000 	5.000000 	5.000000 	-131.700000 	1040.139544 	4.980828 	3.325100 	495.422502 	-2.582353 	1.377600 	
138.300000 	5.000000 	5.000000 	-130.900000 	1041.588947 	4.979933 	3.326308 	496.112859 	-2.566667 	1.377600 	
138.400000 	5.000000 	5.000000 	-130.000000 	1043.600363 	4.976802 	3.327984 	497.070904 	-2.549020 	1.377600 	
138.500000 	5.000000 	5.000000 	-129.200000 	1045.315983 	4.974490 	3.329413 	497.888060 	-2.533333 	1.377600 	
138.600000 	5.000000 	5.000000 	-128.300000 	1046.854125 	4.970837 	3.330695 	498.620683 	-2.515686 	1.377600 	
138.700000 	5.000000 	5.000000 	-127.400000 	1048.244368 	4.969197 	3.331854 	499.282862 	-2.498039 	1.377600 	
138.800000 	5.000000 	5.000000 	-126.600000 	1049.821950 	4.972776 	3.333168 	500.034270 	-2.482353 	1.377600 	
138.900000 	5.000000 	5.000000 	-125.700000 	1051.172754 	4.975981 	3.334294 	500.677663 	-2.464706 	1.377600 	
139.000000 	5.000000 	5.000000 	-124.900000 	1052.740475 	4.975087 	3.335601 	501.424375 	-2.449020 	1.377600 	
139.100000 	5.000000 	5.000000 	-124.000000 	1054.249038 	4.972850 	3.336858 	502.142909 	-2.431373 	1.377600 	
139.200000 	5.000000 	5.000000 	-123.200000 	1055.639281 	4.968228 	3.338016 	502.805088 	-2.415686 	1.377600 	
139.300000 	5.000000 	5.000000 	-122.300000 	1057.147844 	4.967035 	3.339273 	503.523622 	-2.398039 	1.377600 	
139.400000 	5.000000 	5.000000 	-121.500000 	1058.607106 	4.970763 	3.340489 	504.218674 	-2.382353 	1.377600 	
139.500000 	5.000000 	5.000000 	-120.600000 	1059.997350 	4.972403 	3.341648 	504.880853 	-2.364706 	1.377600 	
139.600000 	5.000000 	5.000000 	-119.800000 	1061.249555 	4.975534 	3.342691 	505.477283 	-2.349020 	1.377600 	
139.700000 	5.000000 	5.000000 	-118.900000 	1062.334143 	4.973745 	3.343595 	505.993876 	-2.331373 	1.377600 	
139.800000 	5.000000 	5.000000 	-118.100000 	1063.468029 	4.968302 	3.344540 	506.533951 	-2.315686 	1.377600 	
139.900000 	5.000000 	5.000000 	-117.200000 	1064.897712 	4.970912 	3.345732 	507.214914 	-2.298039 	1.377600 	
140.000000 	5.000000 	5.000000 	-116.400000 	1065.883701 	4.971583 	3.346553 	507.684544 	-2.282353 	1.377600 	
140.100000 	5.000000 	5.000000 	-115.500000 	1067.254225 	4.974118 	3.347695 	508.337330 	-2.264706 	1.377600 	
140.200000 	5.000000 	5.000000 	-114.700000 	1068.496570 	4.978665 	3.348731 	508.929064 	-2.249020 	1.377600 	
140.300000 	5.000000 	5.000000 	-113.800000 	1069.561437 	4.984332 	3.349618 	509.436265 	-2.231373 	1.377600 	
140.400000 	5.000000 	5.000000 	-112.900000 	1071.178458 	4.981797 	3.350966 	510.206458 	-2.213725 	1.377600 	
140.500000 	5.000000 	5.000000 	-112.100000 	1072.558842 	4.978889 	3.352116 	510.863940 	-2.198039 	1.377600 	
140.600000 	5.000000 	5.000000 	-111.300000 	1073.820907 	4.980231 	3.353168 	511.465067 	-2.182353 	1.377600 	
140.700000 	5.000000 	5.000000 	-110.400000 	1075.122412 	4.973447 	3.354252 	512.084978 	-2.164706 	1.377600 	
140.800000 	5.000000 	5.000000 	-109.700000 	1076.384477 	4.975981 	3.355304 	512.686105 	-2.150980 	1.377600 	
140.900000 	5.000000 	5.000000 	-108.900000 	1077.528224 	4.973596 	3.356257 	513.230876 	-2.135294 	1.377600 	
141.000000 	5.000000 	5.000000 	-108.000000 	1078.622671 	4.974714 	3.357169 	513.752165 	-2.117647 	1.377600 	
141.100000 	5.000000 	5.000000 	-107.200000 	1080.003054 	4.972105 	3.358319 	514.409647 	-2.101961 	1.377600 	
141.200000 	5.000000 	5.000000 	-106.300000 	1080.989043 	4.968600 	3.359141 	514.879277 	-2.084314 	1.377600 	
141.300000 	5.000000 	5.000000 	-105.500000 	1082.211668 	4.972776 	3.360160 	515.461619 	-2.068627 	1.377600 	
141.400000 	5.000000 	5.000000 	-104.700000 	1083.394854 	4.970166 	3.361146 	516.025175 	-2.052941 	1.377600 	
141.500000 	5.000000 	5.000000 	-103.900000 	1084.351263 	4.973297 	3.361943 	516.480716 	-2.037255 	1.377600 	
141.600000 	5.000000 	5.000000 	-103.000000 	1085.554169 	4.970763 	3.362945 	517.053665 	-2.019608 	1.377600 	
141.700000 	5.000000 	5.000000 	-102.200000 	1086.392259 	4.970241 	3.363644 	517.452850 	-2.003922 	1.377600 	
141.800000 	5.000000 	5.000000 	-101.300000 	1087.437407 	4.963680 	3.364515 	517.950658 	-1.986275 	1.377600 	
141.900000 	5.000000 	5.000000 	-100.500000 	1088.433255 	4.965916 	3.365345 	518.424984 	-1.970588 	1.377600 	
142.000000 	5.000000 	5.000000 	-99.600000 	1089.577001 	4.968153 	3.366298 	518.969755 	-1.952941 	1.377600 	
142.100000 	5.000000 	5.000000 	-98.800000 	1090.661588 	4.964724 	3.367201 	519.486348 	-1.937255 	1.377600 	
142.200000 	5.000000 	5.000000 	-97.900000 	1091.637717 	4.972403 	3.368015 	519.951282 	-1.919608 	1.377600 	
142.300000 	5.000000 	5.000000 	-97.000000 	1092.673005 	4.970390 	3.368878 	520.444394 	-1.901961 	1.377600 	
142.400000 	5.000000 	5.000000 	-96.200000 	1093.599834 	4.972477 	3.369650 	520.885846 	-1.886275 	1.377600 	
142.500000 	5.000000 	5.000000 	-95.300000 	1094.487223 	4.974789 	3.370390 	521.308513 	-1.868627 	1.377600 	
